Senator Name,Decision,Bill
NV Jacky Rosen,Yea,68
SD Mike Rounds,Nay,68
FL Marco Rubio,Nay,68
VT Bernard Sanders,Yea,68
NE Ben Sasse,Nay,68
HI Brian Schatz,Yea,68
NY Charles E. Schumer,Yea,68
FL Rick Scott,Nay,68
SC Tim Scott,Nay,68
NH Jeanne Shaheen,Yea,68
AL Richard C. Shelby,Nay,68
AZ Kyrsten Sinema,Yea,68
MN Tina Smith,Yea,68
MI Debbie Stabenow,Yea,68
AK Dan Sullivan,Nay,68
MT Jon Tester,Yea,68
SD John Thune,Nay,68
NC Thom Tillis,Nay,68
PA Patrick J. Toomey,Nay,68
NM Tom Udall,Yea,68
MD Chris Van Hollen,Yea,68
VA Mark R. Warner,Yea,68
MA Elizabeth Warren,Yea,68
RI Sheldon Whitehouse,Yea,68
MS Roger F. Wicker,Nay,68
OR Ron Wyden,Yea,68
IN Todd Young,Yea,68
TN Lamar Alexander,Yea,69
WI Tammy Baldwin,Yea,69
WY John Barrasso,Yea,69
CO Michael F. Bennet,Yea,69
TN Marsha Blackburn,Yea,69
CT Richard Blumenthal,Yea,69
MO Roy Blunt,Yea,69
NJ Cory A. Booker,Yea,69
AR John Boozman,Yea,69
IN Mike Braun,Yea,69
OH Sherrod Brown,Yea,69
NC Richard Burr,Yea,69
WA Maria Cantwell,Yea,69
WV Shelley Moore Capito,Yea,69
MD Benjamin L. Cardin,Yea,69
DE Thomas R. Carper,Yea,69
PA Robert P. Casey Jr.,Yea,69
LA Bill Cassidy,Yea,69
ME Susan M. Collins,Yea,69
DE Christopher A. Coons,Yea,69
TX John Cornyn,Yea,69
NV Catherine Cortez Masto,Yea,69
AR Tom Cotton,Yea,69
ND Kevin Cramer,Yea,69
ID Mike Crapo,Yea,69
TX Ted Cruz,Yea,69
MT Steve Daines,Yea,69
IL Tammy Duckworth,Yea,69
IL Richard J. Durbin,Yea,69
WY Michael B. Enzi,Yea,69
IA Joni Ernst,Yea,69
CA Dianne Feinstein,Yea,69
NE Deb Fischer,Yea,69
CO Cory Gardner,Yea,69
NY Kirsten E. Gillibrand,Yea,69
SC Lindsey Graham,Yea,69
IA Chuck Grassley,Yea,69
CA Kamala D. Harris,Yea,69
NH Margaret Wood Hassan,Yea,69
MO Josh Hawley,Yea,69
NM Martin Heinrich,Yea,69
HI Mazie K. Hirono,Yea,69
ND John Hoeven,Yea,69
MS Cindy Hyde-Smith,Yea,69
OK James M. Inhofe,Yea,69
WI Ron Johnson,Yea,69
AL Doug Jones,Yea,69
VA Tim Kaine,Yea,69
LA John Kennedy,Yea,69
ME Angus S. King Jr.,Yea,69
MN Amy Klobuchar,Yea,69
OK James Lankford,Yea,69
VT Patrick J. Leahy,Yea,69
UT Mike Lee,Yea,69
GA Johnny Isakson,Yea,69
WV Joe Manchin III,Yea,69
MA Edward J. Markey,Not Voting,69
KY Mitch McConnell,Yea,69
AZ Martha McSally,Yea,69
NJ Robert Menendez,Yea,69
OR Jeff Merkley,Yea,69
KS Jerry Moran,Yea,69
AK Lisa Murkowski,Yea,69
CT Christopher Murphy,Yea,69
WA Patty Murray,Yea,69
KY Rand Paul,Yea,69
GA David Perdue,Yea,69
MI Gary C. Peters,Yea,69
OH Rob Portman,Yea,69
RI Jack Reed,Yea,69
ID James E. Risch,Yea,69
KS Pat Roberts,Yea,69
UT Mitt Romney,Yea,69
NV Jacky Rosen,Yea,69
SD Mike Rounds,Yea,69
FL Marco Rubio,Yea,69
VT Bernard Sanders,Yea,69
NE Ben Sasse,Yea,69
HI Brian Schatz,Yea,69
NY Charles E. Schumer,Yea,69
FL Rick Scott,Yea,69
SC Tim Scott,Yea,69
NH Jeanne Shaheen,Yea,69
AL Richard C. Shelby,Yea,69
AZ Kyrsten Sinema,Yea,69
MN Tina Smith,Yea,69
MI Debbie Stabenow,Yea,69
AK Dan Sullivan,Yea,69
MT Jon Tester,Yea,69
SD John Thune,Yea,69
NC Thom Tillis,Yea,69
PA Patrick J. Toomey,Yea,69
NM Tom Udall,Yea,69
MD Chris Van Hollen,Yea,69
VA Mark R. Warner,Yea,69
MA Elizabeth Warren,Yea,69
RI Sheldon Whitehouse,Yea,69
MS Roger F. Wicker,Yea,69
OR Ron Wyden,Yea,69
IN Todd Young,Yea,69
TN Lamar Alexander,Yea,70
WI Tammy Baldwin,Nay,70
WY John Barrasso,Yea,70
CO Michael F. Bennet,Nay,70
TN Marsha Blackburn,Yea,70
CT Richard Blumenthal,Nay,70
MO Roy Blunt,Yea,70
NJ Cory A. Booker,Nay,70
AR John Boozman,Yea,70
IN Mike Braun,Yea,70
OH Sherrod Brown,Nay,70
NC Richard Burr,Yea,70
WA Maria Cantwell,Nay,70
WV Shelley Moore Capito,Yea,70
MD Benjamin L. Cardin,Nay,70
DE Thomas R. Carper,Yea,70
PA Robert P. Casey Jr.,Nay,70
LA Bill Cassidy,Yea,70
ME Susan M. Collins,Yea,70
DE Christopher A. Coons,Nay,70
TX John Cornyn,Yea,70
NV Catherine Cortez Masto,Yea,70
AR Tom Cotton,Yea,70
ND Kevin Cramer,Yea,70
ID Mike Crapo,Yea,70
TX Ted Cruz,Yea,70
MT Steve Daines,Yea,70
IL Tammy Duckworth,Nay,70
IL Richard J. Durbin,Nay,70
WY Michael B. Enzi,Yea,70
IA Joni Ernst,Yea,70
CA Dianne Feinstein,Nay,70
NE Deb Fischer,Yea,70
CO Cory Gardner,Yea,70
NY Kirsten E. Gillibrand,Nay,70
SC Lindsey Graham,Yea,70
IA Chuck Grassley,Yea,70
CA Kamala D. Harris,Nay,70
NH Margaret Wood Hassan,Yea,70
MO Josh Hawley,Yea,70
NM Martin Heinrich,Nay,70
HI Mazie K. Hirono,Nay,70
ND John Hoeven,Yea,70
MS Cindy Hyde-Smith,Yea,70
OK James M. Inhofe,Yea,70
WI Ron Johnson,Yea,70
AL Doug Jones,Yea,70
VA Tim Kaine,Nay,70
LA John Kennedy,Yea,70
ME Angus S. King Jr.,Yea,70
MN Amy Klobuchar,Nay,70
OK James Lankford,Yea,70
VT Patrick J. Leahy,Nay,70
UT Mike Lee,Yea,70
GA Johnny Isakson,Yea,70
WV Joe Manchin III,Yea,70
MA Edward J. Markey,Not Voting,70
KY Mitch McConnell,Yea,70
AZ Martha McSally,Yea,70
NJ Robert Menendez,Nay,70
OR Jeff Merkley,Nay,70
KS Jerry Moran,Yea,70
AK Lisa Murkowski,Yea,70
CT Christopher Murphy,Nay,70
WA Patty Murray,Nay,70
KY Rand Paul,Yea,70
GA David Perdue,Yea,70
MI Gary C. Peters,Yea,70
OH Rob Portman,Yea,70
RI Jack Reed,Nay,70
ID James E. Risch,Yea,70
KS Pat Roberts,Yea,70
UT Mitt Romney,Yea,70
NV Jacky Rosen,Yea,70
SD Mike Rounds,Yea,70
FL Marco Rubio,Yea,70
VT Bernard Sanders,Not Voting,70
NE Ben Sasse,Yea,70
HI Brian Schatz,Nay,70
NY Charles E. Schumer,Nay,70
FL Rick Scott,Yea,70
SC Tim Scott,Yea,70
NH Jeanne Shaheen,Yea,70
AL Richard C. Shelby,Yea,70
AZ Kyrsten Sinema,Yea,70
MN Tina Smith,Nay,70
MI Debbie Stabenow,Yea,70
AK Dan Sullivan,Yea,70
MT Jon Tester,Nay,70
SD John Thune,Yea,70
NC Thom Tillis,Yea,70
PA Patrick J. Toomey,Yea,70
NM Tom Udall,Nay,70
MD Chris Van Hollen,Nay,70
VA Mark R. Warner,Nay,70
MA Elizabeth Warren,Nay,70
RI Sheldon Whitehouse,Nay,70
MS Roger F. Wicker,Yea,70
OR Ron Wyden,Nay,70
IN Todd Young,Yea,70
TN Lamar Alexander,Yea,71
WI Tammy Baldwin,Nay,71
WY John Barrasso,Yea,71
CO Michael F. Bennet,Nay,71
TN Marsha Blackburn,Yea,71
CT Richard Blumenthal,Nay,71
MO Roy Blunt,Yea,71
NJ Cory A. Booker,Nay,71
AR John Boozman,Yea,71
IN Mike Braun,Yea,71
OH Sherrod Brown,Nay,71
NC Richard Burr,Yea,71
WA Maria Cantwell,Nay,71
WV Shelley Moore Capito,Yea,71
MD Benjamin L. Cardin,Nay,71
DE Thomas R. Carper,Nay,71
PA Robert P. Casey Jr.,Nay,71
LA Bill Cassidy,Yea,71
ME Susan M. Collins,Yea,71
DE Christopher A. Coons,Nay,71
TX John Cornyn,Yea,71
NV Catherine Cortez Masto,Nay,71
AR Tom Cotton,Yea,71
ND Kevin Cramer,Yea,71
ID Mike Crapo,Yea,71
TX Ted Cruz,Yea,71
MT Steve Daines,Yea,71
IL Tammy Duckworth,Nay,71
IL Richard J. Durbin,Nay,71
WY Michael B. Enzi,Yea,71
IA Joni Ernst,Yea,71
CA Dianne Feinstein,Nay,71
NE Deb Fischer,Yea,71
CO Cory Gardner,Yea,71
NY Kirsten E. Gillibrand,Nay,71
SC Lindsey Graham,Yea,71
IA Chuck Grassley,Yea,71
CA Kamala D. Harris,Nay,71
NH Margaret Wood Hassan,Nay,71
MO Josh Hawley,Yea,71
NM Martin Heinrich,Nay,71
HI Mazie K. Hirono,Nay,71
ND John Hoeven,Yea,71
MS Cindy Hyde-Smith,Yea,71
OK James M. Inhofe,Yea,71
WI Ron Johnson,Yea,71
AL Doug Jones,Nay,71
VA Tim Kaine,Nay,71
LA John Kennedy,Yea,71
ME Angus S. King Jr.,Nay,71
MN Amy Klobuchar,Nay,71
OK James Lankford,Yea,71
VT Patrick J. Leahy,Nay,71
UT Mike Lee,Yea,71
GA Johnny Isakson,Yea,71
WV Joe Manchin III,Nay,71
MA Edward J. Markey,Nay,71
KY Mitch McConnell,Yea,71
AZ Martha McSally,Yea,71
NJ Robert Menendez,Nay,71
OR Jeff Merkley,Nay,71
KS Jerry Moran,Yea,71
AK Lisa Murkowski,Yea,71
CT Christopher Murphy,Nay,71
WA Patty Murray,Nay,71
KY Rand Paul,Yea,71
GA David Perdue,Yea,71
MI Gary C. Peters,Nay,71
OH Rob Portman,Yea,71
RI Jack Reed,Nay,71
ID James E. Risch,Yea,71
KS Pat Roberts,Yea,71
UT Mitt Romney,Yea,71
NV Jacky Rosen,Nay,71
SD Mike Rounds,Yea,71
FL Marco Rubio,Yea,71
VT Bernard Sanders,Nay,71
NE Ben Sasse,Yea,71
HI Brian Schatz,Nay,71
NY Charles E. Schumer,Nay,71
FL Rick Scott,Yea,71
SC Tim Scott,Yea,71
NH Jeanne Shaheen,Nay,71
AL Richard C. Shelby,Yea,71
AZ Kyrsten Sinema,Nay,71
MN Tina Smith,Nay,71
MI Debbie Stabenow,Nay,71
AK Dan Sullivan,Yea,71
MT Jon Tester,Nay,71
SD John Thune,Yea,71
NC Thom Tillis,Yea,71
PA Patrick J. Toomey,Yea,71
NM Tom Udall,Nay,71
MD Chris Van Hollen,Nay,71
VA Mark R. Warner,Nay,71
MA Elizabeth Warren,Nay,71
RI Sheldon Whitehouse,Nay,71
MS Roger F. Wicker,Yea,71
OR Ron Wyden,Nay,71
IN Todd Young,Yea,71
TN Lamar Alexander,Yea,72
WI Tammy Baldwin,Nay,72
WY John Barrasso,Yea,72
CO Michael F. Bennet,Nay,72
TN Marsha Blackburn,Yea,72
CT Richard Blumenthal,Nay,72
MO Roy Blunt,Yea,72
NJ Cory A. Booker,Nay,72
AR John Boozman,Yea,72
IN Mike Braun,Yea,72
OH Sherrod Brown,Nay,72
NC Richard Burr,Yea,72
WA Maria Cantwell,Nay,72
WV Shelley Moore Capito,Yea,72
MD Benjamin L. Cardin,Nay,72
DE Thomas R. Carper,Nay,72
PA Robert P. Casey Jr.,Nay,72
LA Bill Cassidy,Yea,72
ME Susan M. Collins,Yea,72
DE Christopher A. Coons,Nay,72
TX John Cornyn,Yea,72
NV Catherine Cortez Masto,Nay,72
AR Tom Cotton,Yea,72
ND Kevin Cramer,Yea,72
ID Mike Crapo,Yea,72
TX Ted Cruz,Yea,72
MT Steve Daines,Yea,72
IL Tammy Duckworth,Nay,72
IL Richard J. Durbin,Nay,72
WY Michael B. Enzi,Yea,72
IA Joni Ernst,Yea,72
CA Dianne Feinstein,Nay,72
NE Deb Fischer,Yea,72
CO Cory Gardner,Yea,72
NY Kirsten E. Gillibrand,Nay,72
SC Lindsey Graham,Yea,72
IA Chuck Grassley,Yea,72
CA Kamala D. Harris,Nay,72
NH Margaret Wood Hassan,Nay,72
MO Josh Hawley,Yea,72
NM Martin Heinrich,Nay,72
HI Mazie K. Hirono,Nay,72
ND John Hoeven,Yea,72
MS Cindy Hyde-Smith,Yea,72
OK James M. Inhofe,Yea,72
WI Ron Johnson,Yea,72
AL Doug Jones,Nay,72
VA Tim Kaine,Nay,72
LA John Kennedy,Yea,72
ME Angus S. King Jr.,Nay,72
MN Amy Klobuchar,Nay,72
OK James Lankford,Yea,72
VT Patrick J. Leahy,Nay,72
UT Mike Lee,Yea,72
GA Johnny Isakson,Yea,72
WV Joe Manchin III,Nay,72
MA Edward J. Markey,Nay,72
KY Mitch McConnell,Yea,72
AZ Martha McSally,Yea,72
NJ Robert Menendez,Nay,72
OR Jeff Merkley,Nay,72
KS Jerry Moran,Yea,72
AK Lisa Murkowski,Yea,72
CT Christopher Murphy,Nay,72
WA Patty Murray,Nay,72
KY Rand Paul,Yea,72
GA David Perdue,Yea,72
MI Gary C. Peters,Nay,72
OH Rob Portman,Yea,72
RI Jack Reed,Nay,72
ID James E. Risch,Yea,72
KS Pat Roberts,Yea,72
UT Mitt Romney,Yea,72
NV Jacky Rosen,Nay,72
SD Mike Rounds,Yea,72
FL Marco Rubio,Yea,72
VT Bernard Sanders,Nay,72
NE Ben Sasse,Yea,72
HI Brian Schatz,Nay,72
NY Charles E. Schumer,Nay,72
FL Rick Scott,Yea,72
SC Tim Scott,Yea,72
NH Jeanne Shaheen,Nay,72
AL Richard C. Shelby,Yea,72
AZ Kyrsten Sinema,Nay,72
MN Tina Smith,Nay,72
MI Debbie Stabenow,Nay,72
AK Dan Sullivan,Yea,72
MT Jon Tester,Nay,72
SD John Thune,Yea,72
NC Thom Tillis,Yea,72
PA Patrick J. Toomey,Yea,72
NM Tom Udall,Nay,72
MD Chris Van Hollen,Nay,72
VA Mark R. Warner,Nay,72
MA Elizabeth Warren,Nay,72
RI Sheldon Whitehouse,Nay,72
MS Roger F. Wicker,Yea,72
OR Ron Wyden,Nay,72
IN Todd Young,Yea,72
TN Lamar Alexander,Yea,73
WI Tammy Baldwin,Nay,73
WY John Barrasso,Yea,73
CO Michael F. Bennet,Nay,73
TN Marsha Blackburn,Yea,73
CT Richard Blumenthal,Nay,73
MO Roy Blunt,Yea,73
NJ Cory A. Booker,Nay,73
AR John Boozman,Yea,73
IN Mike Braun,Yea,73
OH Sherrod Brown,Nay,73
NC Richard Burr,Yea,73
WA Maria Cantwell,Nay,73
WV Shelley Moore Capito,Yea,73
MD Benjamin L. Cardin,Nay,73
DE Thomas R. Carper,Nay,73
PA Robert P. Casey Jr.,Nay,73
LA Bill Cassidy,Yea,73
ME Susan M. Collins,Nay,73
DE Christopher A. Coons,Nay,73
TX John Cornyn,Yea,73
NV Catherine Cortez Masto,Nay,73
AR Tom Cotton,Yea,73
ND Kevin Cramer,Yea,73
ID Mike Crapo,Yea,73
TX Ted Cruz,Yea,73
MT Steve Daines,Yea,73
IL Tammy Duckworth,Nay,73
IL Richard J. Durbin,Nay,73
WY Michael B. Enzi,Yea,73
IA Joni Ernst,Yea,73
CA Dianne Feinstein,Nay,73
NE Deb Fischer,Yea,73
CO Cory Gardner,Yea,73
NY Kirsten E. Gillibrand,Nay,73
SC Lindsey Graham,Yea,73
IA Chuck Grassley,Yea,73
CA Kamala D. Harris,Nay,73
NH Margaret Wood Hassan,Nay,73
MO Josh Hawley,Yea,73
NM Martin Heinrich,Nay,73
HI Mazie K. Hirono,Nay,73
ND John Hoeven,Yea,73
MS Cindy Hyde-Smith,Yea,73
OK James M. Inhofe,Yea,73
WI Ron Johnson,Yea,73
AL Doug Jones,Nay,73
VA Tim Kaine,Nay,73
LA John Kennedy,Yea,73
ME Angus S. King Jr.,Nay,73
MN Amy Klobuchar,Nay,73
OK James Lankford,Yea,73
VT Patrick J. Leahy,Nay,73
UT Mike Lee,Yea,73
GA Johnny Isakson,Yea,73
WV Joe Manchin III,Nay,73
MA Edward J. Markey,Nay,73
KY Mitch McConnell,Yea,73
AZ Martha McSally,Yea,73
NJ Robert Menendez,Nay,73
OR Jeff Merkley,Nay,73
KS Jerry Moran,Yea,73
AK Lisa Murkowski,Yea,73
CT Christopher Murphy,Nay,73
WA Patty Murray,Nay,73
KY Rand Paul,Yea,73
GA David Perdue,Yea,73
MI Gary C. Peters,Nay,73
OH Rob Portman,Yea,73
RI Jack Reed,Nay,73
ID James E. Risch,Yea,73
KS Pat Roberts,Yea,73
UT Mitt Romney,Nay,73
NV Jacky Rosen,Nay,73
SD Mike Rounds,Yea,73
FL Marco Rubio,Yea,73
VT Bernard Sanders,Nay,73
NE Ben Sasse,Yea,73
HI Brian Schatz,Nay,73
NY Charles E. Schumer,Nay,73
FL Rick Scott,Yea,73
SC Tim Scott,Yea,73
NH Jeanne Shaheen,Nay,73
AL Richard C. Shelby,Yea,73
AZ Kyrsten Sinema,Nay,73
MN Tina Smith,Nay,73
MI Debbie Stabenow,Nay,73
AK Dan Sullivan,Yea,73
MT Jon Tester,Nay,73
SD John Thune,Yea,73
NC Thom Tillis,Yea,73
PA Patrick J. Toomey,Yea,73
NM Tom Udall,Nay,73
MD Chris Van Hollen,Nay,73
VA Mark R. Warner,Nay,73
MA Elizabeth Warren,Nay,73
RI Sheldon Whitehouse,Nay,73
MS Roger F. Wicker,Yea,73
OR Ron Wyden,Nay,73
IN Todd Young,Yea,73
TN Lamar Alexander,Yea,74
WI Tammy Baldwin,Nay,74
WY John Barrasso,Yea,74
CO Michael F. Bennet,Nay,74
TN Marsha Blackburn,Yea,74
CT Richard Blumenthal,Nay,74
MO Roy Blunt,Yea,74
NJ Cory A. Booker,Nay,74
AR John Boozman,Yea,74
IN Mike Braun,Yea,74
OH Sherrod Brown,Nay,74
NC Richard Burr,Yea,74
WA Maria Cantwell,Nay,74
WV Shelley Moore Capito,Yea,74
MD Benjamin L. Cardin,Nay,74
DE Thomas R. Carper,Nay,74
PA Robert P. Casey Jr.,Nay,74
LA Bill Cassidy,Yea,74
ME Susan M. Collins,Yea,74
DE Christopher A. Coons,Nay,74
TX John Cornyn,Yea,74
NV Catherine Cortez Masto,Nay,74
AR Tom Cotton,Yea,74
ND Kevin Cramer,Yea,74
ID Mike Crapo,Yea,74
TX Ted Cruz,Yea,74
MT Steve Daines,Yea,74
IL Tammy Duckworth,Nay,74
IL Richard J. Durbin,Nay,74
WY Michael B. Enzi,Yea,74
IA Joni Ernst,Yea,74
CA Dianne Feinstein,Nay,74
NE Deb Fischer,Yea,74
CO Cory Gardner,Yea,74
NY Kirsten E. Gillibrand,Nay,74
SC Lindsey Graham,Yea,74
IA Chuck Grassley,Yea,74
CA Kamala D. Harris,Nay,74
NH Margaret Wood Hassan,Nay,74
MO Josh Hawley,Yea,74
NM Martin Heinrich,Nay,74
HI Mazie K. Hirono,Nay,74
ND John Hoeven,Yea,74
MS Cindy Hyde-Smith,Yea,74
OK James M. Inhofe,Yea,74
WI Ron Johnson,Yea,74
AL Doug Jones,Nay,74
VA Tim Kaine,Nay,74
LA John Kennedy,Yea,74
ME Angus S. King Jr.,Nay,74
MN Amy Klobuchar,Nay,74
OK James Lankford,Yea,74
VT Patrick J. Leahy,Nay,74
UT Mike Lee,Yea,74
GA Johnny Isakson,Yea,74
WV Joe Manchin III,Nay,74
MA Edward J. Markey,Nay,74
KY Mitch McConnell,Yea,74
AZ Martha McSally,Yea,74
NJ Robert Menendez,Nay,74
OR Jeff Merkley,Nay,74
KS Jerry Moran,Yea,74
AK Lisa Murkowski,Yea,74
CT Christopher Murphy,Nay,74
WA Patty Murray,Nay,74
KY Rand Paul,Yea,74
GA David Perdue,Yea,74
MI Gary C. Peters,Nay,74
OH Rob Portman,Yea,74
RI Jack Reed,Nay,74
ID James E. Risch,Yea,74
KS Pat Roberts,Yea,74
UT Mitt Romney,Yea,74
NV Jacky Rosen,Nay,74
SD Mike Rounds,Yea,74
FL Marco Rubio,Yea,74
VT Bernard Sanders,Nay,74
NE Ben Sasse,Yea,74
HI Brian Schatz,Nay,74
NY Charles E. Schumer,Nay,74
FL Rick Scott,Yea,74
SC Tim Scott,Yea,74
NH Jeanne Shaheen,Nay,74
AL Richard C. Shelby,Yea,74
AZ Kyrsten Sinema,Nay,74
MN Tina Smith,Nay,74
MI Debbie Stabenow,Nay,74
AK Dan Sullivan,Yea,74
MT Jon Tester,Nay,74
SD John Thune,Yea,74
NC Thom Tillis,Yea,74
PA Patrick J. Toomey,Yea,74
NM Tom Udall,Nay,74
MD Chris Van Hollen,Nay,74
VA Mark R. Warner,Nay,74
MA Elizabeth Warren,Nay,74
RI Sheldon Whitehouse,Nay,74
MS Roger F. Wicker,Yea,74
OR Ron Wyden,Nay,74
IN Todd Young,Yea,74
TN Lamar Alexander,Yea,75
WI Tammy Baldwin,Nay,75
WY John Barrasso,Yea,75
CO Michael F. Bennet,Nay,75
TN Marsha Blackburn,Yea,75
CT Richard Blumenthal,Nay,75
MO Roy Blunt,Yea,75
NJ Cory A. Booker,Nay,75
AR John Boozman,Yea,75
IN Mike Braun,Yea,75
OH Sherrod Brown,Nay,75
NC Richard Burr,Yea,75
WA Maria Cantwell,Nay,75
WV Shelley Moore Capito,Yea,75
MD Benjamin L. Cardin,Nay,75
DE Thomas R. Carper,Nay,75
PA Robert P. Casey Jr.,Nay,75
LA Bill Cassidy,Yea,75
ME Susan M. Collins,Yea,75
DE Christopher A. Coons,Nay,75
TX John Cornyn,Yea,75
NV Catherine Cortez Masto,Nay,75
AR Tom Cotton,Yea,75
ND Kevin Cramer,Yea,75
ID Mike Crapo,Yea,75
TX Ted Cruz,Yea,75
MT Steve Daines,Yea,75
IL Tammy Duckworth,Nay,75
IL Richard J. Durbin,Nay,75
WY Michael B. Enzi,Yea,75
IA Joni Ernst,Yea,75
CA Dianne Feinstein,Nay,75
NE Deb Fischer,Yea,75
CO Cory Gardner,Yea,75
NY Kirsten E. Gillibrand,Nay,75
SC Lindsey Graham,Yea,75
IA Chuck Grassley,Yea,75
CA Kamala D. Harris,Nay,75
NH Margaret Wood Hassan,Nay,75
MO Josh Hawley,Yea,75
NM Martin Heinrich,Nay,75
HI Mazie K. Hirono,Nay,75
ND John Hoeven,Yea,75
MS Cindy Hyde-Smith,Yea,75
OK James M. Inhofe,Yea,75
WI Ron Johnson,Yea,75
AL Doug Jones,Nay,75
VA Tim Kaine,Nay,75
LA John Kennedy,Yea,75
ME Angus S. King Jr.,Nay,75
MN Amy Klobuchar,Nay,75
OK James Lankford,Yea,75
VT Patrick J. Leahy,Nay,75
UT Mike Lee,Yea,75
GA Johnny Isakson,Yea,75
WV Joe Manchin III,Nay,75
MA Edward J. Markey,Nay,75
KY Mitch McConnell,Yea,75
AZ Martha McSally,Yea,75
NJ Robert Menendez,Nay,75
OR Jeff Merkley,Nay,75
KS Jerry Moran,Yea,75
AK Lisa Murkowski,Yea,75
CT Christopher Murphy,Nay,75
WA Patty Murray,Nay,75
KY Rand Paul,Yea,75
GA David Perdue,Yea,75
MI Gary C. Peters,Nay,75
OH Rob Portman,Yea,75
RI Jack Reed,Nay,75
ID James E. Risch,Yea,75
KS Pat Roberts,Yea,75
UT Mitt Romney,Yea,75
NV Jacky Rosen,Nay,75
SD Mike Rounds,Yea,75
FL Marco Rubio,Yea,75
VT Bernard Sanders,Nay,75
NE Ben Sasse,Yea,75
HI Brian Schatz,Nay,75
NY Charles E. Schumer,Nay,75
FL Rick Scott,Yea,75
SC Tim Scott,Yea,75
NH Jeanne Shaheen,Nay,75
AL Richard C. Shelby,Yea,75
AZ Kyrsten Sinema,Nay,75
MN Tina Smith,Nay,75
MI Debbie Stabenow,Nay,75
AK Dan Sullivan,Yea,75
MT Jon Tester,Nay,75
SD John Thune,Yea,75
NC Thom Tillis,Yea,75
PA Patrick J. Toomey,Yea,75
NM Tom Udall,Nay,75
MD Chris Van Hollen,Nay,75
VA Mark R. Warner,Nay,75
MA Elizabeth Warren,Nay,75
RI Sheldon Whitehouse,Nay,75
MS Roger F. Wicker,Yea,75
OR Ron Wyden,Nay,75
IN Todd Young,Yea,75
TN Lamar Alexander,Yea,76
WI Tammy Baldwin,Nay,76
WY John Barrasso,Yea,76
CO Michael F. Bennet,Nay,76
TN Marsha Blackburn,Yea,76
CT Richard Blumenthal,Nay,76
MO Roy Blunt,Yea,76
NJ Cory A. Booker,Nay,76
AR John Boozman,Yea,76
IN Mike Braun,Yea,76
OH Sherrod Brown,Nay,76
NC Richard Burr,Yea,76
WA Maria Cantwell,Nay,76
WV Shelley Moore Capito,Yea,76
MD Benjamin L. Cardin,Nay,76
DE Thomas R. Carper,Nay,76
PA Robert P. Casey Jr.,Nay,76
LA Bill Cassidy,Yea,76
ME Susan M. Collins,Yea,76
DE Christopher A. Coons,Nay,76
TX John Cornyn,Yea,76
NV Catherine Cortez Masto,Nay,76
AR Tom Cotton,Yea,76
ND Kevin Cramer,Yea,76
ID Mike Crapo,Yea,76
TX Ted Cruz,Yea,76
MT Steve Daines,Yea,76
IL Tammy Duckworth,Nay,76
IL Richard J. Durbin,Nay,76
WY Michael B. Enzi,Yea,76
IA Joni Ernst,Yea,76
CA Dianne Feinstein,Nay,76
NE Deb Fischer,Yea,76
CO Cory Gardner,Yea,76
NY Kirsten E. Gillibrand,Nay,76
SC Lindsey Graham,Yea,76
IA Chuck Grassley,Yea,76
CA Kamala D. Harris,Nay,76
NH Margaret Wood Hassan,Nay,76
MO Josh Hawley,Yea,76
NM Martin Heinrich,Nay,76
HI Mazie K. Hirono,Nay,76
ND John Hoeven,Yea,76
MS Cindy Hyde-Smith,Yea,76
OK James M. Inhofe,Yea,76
WI Ron Johnson,Yea,76
AL Doug Jones,Nay,76
VA Tim Kaine,Nay,76
LA John Kennedy,Yea,76
ME Angus S. King Jr.,Nay,76
MN Amy Klobuchar,Nay,76
OK James Lankford,Yea,76
VT Patrick J. Leahy,Nay,76
UT Mike Lee,Yea,76
GA Johnny Isakson,Yea,76
WV Joe Manchin III,Nay,76
MA Edward J. Markey,Nay,76
KY Mitch McConnell,Yea,76
AZ Martha McSally,Yea,76
NJ Robert Menendez,Nay,76
OR Jeff Merkley,Nay,76
KS Jerry Moran,Yea,76
AK Lisa Murkowski,Yea,76
CT Christopher Murphy,Nay,76
WA Patty Murray,Nay,76
KY Rand Paul,Yea,76
GA David Perdue,Yea,76
MI Gary C. Peters,Nay,76
OH Rob Portman,Yea,76
RI Jack Reed,Nay,76
ID James E. Risch,Yea,76
KS Pat Roberts,Yea,76
UT Mitt Romney,Yea,76
NV Jacky Rosen,Nay,76
SD Mike Rounds,Yea,76
FL Marco Rubio,Yea,76
VT Bernard Sanders,Nay,76
NE Ben Sasse,Yea,76
HI Brian Schatz,Nay,76
NY Charles E. Schumer,Nay,76
FL Rick Scott,Yea,76
SC Tim Scott,Yea,76
NH Jeanne Shaheen,Nay,76
AL Richard C. Shelby,Yea,76
AZ Kyrsten Sinema,Nay,76
MN Tina Smith,Nay,76
MI Debbie Stabenow,Nay,76
AK Dan Sullivan,Yea,76
MT Jon Tester,Nay,76
SD John Thune,Yea,76
NC Thom Tillis,Yea,76
PA Patrick J. Toomey,Yea,76
NM Tom Udall,Nay,76
MD Chris Van Hollen,Nay,76
VA Mark R. Warner,Nay,76
MA Elizabeth Warren,Nay,76
RI Sheldon Whitehouse,Nay,76
MS Roger F. Wicker,Yea,76
OR Ron Wyden,Nay,76
IN Todd Young,Yea,76
TN Lamar Alexander,Yea,77
WI Tammy Baldwin,Nay,77
